643142	-2.2401635	53.4775092
6565132907	-2.2401248	53.4782353	
6565132908	-2.2403810	53.4783637	
6565132909	-2.2402724	53.4784405	
6565132910	-2.2401833	53.4781940	
6565132911	-2.2404395	53.4783224	
6565132912	-2.2402330	53.4781589	
6565132913	-2.2404892	53.4782873	
6565132914	-2.2405418	53.4782502	
6565132915	-2.2402855	53.4781217	
6565132916	-2.2403981	53.4780422	
6565132917	-2.2406543	53.4781706	
6565132918	-2.2405034	53.4779678	
6565132919	-2.2405979	53.4780152	
6565132920	-2.2405712	53.4780341	
6565132921	-2.2407329	53.4781151	
6565132922	-2.2405815	53.4780070	
6565132923	-2.2406660	53.4779473	
6565132924	-2.2405878	53.4779081	
6565132925	-2.2406472	53.4780399	
6565132926	-2.2407317	53.4779803	
6565132927	-2.2407672	53.4781001	
6565132928	-2.2408517	53.4780404	
6565132929	-2.2408128	53.4780422	Tiara Nails
6565132930	-2.2407450	53.4780379	Mon Voyage Travel
6565132931	-2.2406897	53.4779742	Central Chambers Manchester
6565132932	-2.2402848	53.4781432	Brindle & Yam Solicitors
6565132933	-2.2402313	53.4781778	P&CO Chartered Accountants
6565132934	-2.2402544	53.4781898	Siamease Thai Massage & Spa
6565132935	-2.2401680	53.4782200	
6565132936	-2.2401574	53.4783599	Chinese Hair Studio
6565132937	-2.2401813	53.4783726	J&P Accountants
6566033974	-2.2404652	53.4778573	
6566033975	-2.2403726	53.4779174	
6566033976	-2.2403443	53.4779027	
6566033977	-2.2403880	53.4778156	
6566033978	-2.2403082	53.4777717	
6566033979	-2.2402903	53.4779369	
6566033980	-2.2402381	53.4779096	
6566033981	-2.2401937	53.4778847	
6566033982	-2.2402424	53.4778527	
6566033983	-2.2402381	53.4778771	
6566033984	-2.2401789	53.4780565	
6566056685	-2.2400014	53.4779551	
6566056686	-2.2398807	53.4780264	
6566056687	-2.2400772	53.4781248	
6566056688	-2.2398123	53.4780670	
6566056689	-2.2400071	53.4781697	
6566056690	-2.2399057	53.4781162	
6566056691	-2.2398929	53.4781236	
6566056692	-2.2397933	53.4780740	
6566056693	-2.2396800	53.4781402	
6566056694	-2.2398904	53.4782467	
6566056695	-2.2400863	53.4781003	CitiTravel
6566056696	-2.2400380	53.4781320	Lily Hair Salon
6566056697	-2.2401795	53.4778134	
6566056698	-2.2402757	53.4777525	
6566056699	-2.2401445	53.4776739	
6566056700	-2.2400459	53.4777309	
6566056701	-2.2400267	53.4777212	
6566056702	-2.2399813	53.4777500	
6566056703	-2.2401307	53.4778426	
6566056704	-2.2401057	53.4778580	
6566056705	-2.2400591	53.4778294	
6566056706	-2.2400483	53.4778365	
6566056707	-2.2400937	53.4778640	
6566056708	-2.2400764	53.4778761	
6566056709	-2.2399401	53.4777897	
6566056710	-2.2399949	53.4777585	
6566056711	-2.2399328	53.4777853	
6566056712	-2.2398846	53.4778151	
6566056713	-2.2400321	53.4779029	
6566056714	-2.2398369	53.4778429	
6566056715	-2.2399813	53.4779313	
6566056716	-2.2398446	53.4778476	
6566056717	-2.2397999	53.4778738	
6566056718	-2.2398900	53.4779281	
6566056719	-2.2399150	53.4779146	
6566056720	-2.2399632	53.4779426	
6566056721	-2.2399389	53.4779570	
6566056722	-2.2398800	53.4779907	
6566056723	-2.2397394	53.4779089	
6566056724	-2.2396905	53.4779359	
6566056725	-2.2398288	53.4780187	
6566056726	-2.2396482	53.4779600	
6566056727	-2.2397833	53.4780446	
6566056728	-2.2396385	53.4779550	
6566056729	-2.2395060	53.4780324	
6566056730	-2.2395017	53.4780450	
6566056731	-2.2395075	53.4780572	
6566056732	-2.2396393	53.4781259	
6566056733	-2.2395846	53.4780816	Techobox
6566056734	-2.2396062	53.4779975	
6566056735	-2.2398438	53.4779969	Tropical Palms
6566056736	-2.2399210	53.4778096	Happy Lemon
6566085302	-2.2419279	53.4783545	
6566085303	-2.2421539	53.4784164	
6566085304	-2.2420134	53.4783651	
6566085305	-2.2418722	53.4783200	
6566085306	-2.2415446	53.4781617	
6566085307	-2.2413917	53.4780437	Kwok Man Cantonese Restauraut
6566085308	-2.2412207	53.4779703	
6566085309	-2.2409748	53.4776393	
6566085310	-2.2412287	53.4777684	
6566085311	-2.2406604	53.4777131	
6566085312	-2.2406473	53.4777149	
6566085313	-2.2406349	53.4777148	
6566085314	-2.2403810	53.4775372	
6566085315	-2.2403828	53.4775469	
6566085316	-2.2403810	53.4775270	
6566085317	-2.2409107	53.4774370	
6566085318	-2.2409064	53.4774474	
6566085321	-2.2412549	53.4770041	
6566085322	-2.2412590	53.4769885	
6566085323	-2.2412965	53.4769632	
6566085324	-2.2413842	53.4769513	
6566085325	-2.2414075	53.4769540	
6594239647	-2.2423117	53.4750188	
6594239653	-2.2419711	53.4751323	
6602111964	-2.2462079	53.4804647	
6602140875	-2.2321343	53.4825125	
6616436215	-2.2771505	53.4661992	
6649685321	-2.2376073	53.4741331	
6649685322	-2.2359061	53.4763141	
6649685323	-2.2320594	53.4777737	
6649685324	-2.2273055	53.4795694	
6649685325	-2.2233678	53.4832888	
6649685326	-2.2202699	53.4856499	
6649685327	-2.2200178	53.4862982	
6649685328	-2.2186237	53.4867034	
6649685329	-2.2174609	53.4878484	
6649685330	-2.2165982	53.4893987	
6649685331	-2.2156629	53.4915249	
6649685332	-2.2167459	53.4922029	
6649969670	-2.2338104	53.4785548	
6649969671	-2.2338426	53.4785272	
6649969672	-2.2338263	53.4785412	
6649969673	-2.2328361	53.4785567	
6721655539	-2.3013442	53.4713459	
6753703385	-2.2471145	53.4804602	
6753703386	-2.2470728	53.4805457	
6753703387	-2.2469052	53.4805076	
6753703388	-2.2470016	53.4801284	
6753703389	-2.2462072	53.4803410	
6753703390	-2.2462245	53.4802465	
6753703391	-2.2461136	53.4803201	
6753703392	-2.2461422	53.4801896	
6753703393	-2.2459599	53.4802842	
6753703394	-2.2458874	53.4802674	
6753703395	-2.2459411	53.4801541	
6753703396	-2.2458040	53.4802458	
6798908827	-2.2415795	53.4868230	
6807870946	-2.2362580	53.4797306	Arm
6831182610	-2.2427592	53.4844720	Exchange Square
6831182611	-2.2426320	53.4844398	Exchange Square
6831208564	-2.2418906	53.4848431	
6831208565	-2.2420043	53.4848461	
6831208566	-2.2420914	53.4848364	
6831215326	-2.2447908	53.4813200	
6831215327	-2.2435729	53.4828988	
6831215328	-2.2433790	53.4829427	
6831231101	-2.2409475	53.4794934	
6902968526	-2.2342636	53.4821283	
6913792346	-2.2385005	53.4760345	
6935215672	-2.2328253	53.4812123	Beatnikz Republic
6942718785	-2.2484595	53.4780608	Impossible Manchester
6943641524	-2.2463906	53.4772826	
6943641526	-2.2455455	53.4796924	
6943641527	-2.2367610	53.4814080	
6943641528	-2.2363224	53.4812099	
6943641529	-2.2358306	53.4801345	
6943641530	-2.2349547	53.4809343	
6943641531	-2.2332300	53.4797201	
6982904638	-2.2433569	53.4782055	St. Peter's Square
6982904639	-2.2430529	53.4782190	St. Peter's Square
6982904640	-2.2431051	53.4782472	St. Peter's Square
6982917156	-2.2407180	53.4797140	
6987075374	-2.2383393	53.4817832	
6987075375	-2.2383750	53.4817506	
6987075376	-2.2382410	53.4817519	
6987075377	-2.2385688	53.4817416	
6987075378	-2.2381829	53.4817280	
6987075379	-2.2384850	53.4818230	
6987075380	-2.2392879	53.4820797	
6987075381	-2.2385812	53.4817482	
6987075382	-2.2382030	53.4818097	
6987075383	-2.2392355	53.4820134	
6987075384	-2.2382866	53.4818118	
6987089685	-2.2384746	53.4818352	
6987089686	-2.2391618	53.4820399	
6987089687	-2.2382252	53.4817912	
6987089688	-2.2390639	53.4820279	
6987089689	-2.2393149	53.4820442	
6987089690	-2.2385145	53.4817887	
6987089691	-2.2382477	53.4817675	
6987089692	-2.2384986	53.4818071	
6987089693	-2.2390769	53.4820127	
6987089694	-2.2392373	53.4819991	
6987089695	-2.2382057	53.4817691	
6987089696	-2.2382924	53.4817177	
6987118006	-2.2363624	53.4813321	
6990582292	-2.2372309	53.4804169	
6990582293	-2.2373237	53.4804504	
6990582294	-2.2367414	53.4801148	
6990582295	-2.2367288	53.4801229	
6990582296	-2.2366419	53.4800946	
6990582297	-2.2373144	53.4804581	
6990582298	-2.2367590	53.4801302	
6990582299	-2.2367133	53.4801564	
6990582300	-2.2370562	53.4802654	Piccadilly Gardens
6990582301	-2.2366441	53.4800765	
6990582302	-2.2366039	53.4800886	
6990582303	-2.2372106	53.4804383	
6990582304	-2.2372356	53.4803810	
6990582305	-2.2367362	53.4801320	
6990582306	-2.2372164	53.4804255	
6990582307	-2.2371943	53.4804047	
6990582308	-2.2374297	53.4804989	
6990582309	-2.2373691	53.4804573	
7019856483	-2.2205914	53.4745434	
7144570772	-2.2313173	53.4821816	
7144570778	-2.2311878	53.4822255	
7162143752	-2.2325811	53.4792331	The National Lottery Heritage Fund - North
7162146485	-2.2449653	53.4812754	Patagonia
7167672085	-2.2469240	53.4827939	roxy (pool tables)
7223010305	-2.2474126	53.4810238	Arcane Bar
7252362547	-2.2442954	53.4774413	
7260374916	-2.2427888	53.4786432	
7260374917	-2.2426268	53.4785482	
7449123591	-2.2850301	53.4660493	
7492317930	-2.2466791	53.4797139	
7492317931	-2.2468848	53.4793303	
7492317932	-2.2469463	53.4793393	
7492317934	-2.2467561	53.4796919	
7508755361	-2.2352317	53.4806597	
7508755362	-2.2350326	53.4806220	
7508755363	-2.2351328	53.4807369	
7508755364	-2.2351169	53.4807762	
7517713668	-2.2466973	53.4797159	
7517713669	-2.2466973	53.4797159	
7517713670	-2.2469551	53.4793442	
7517713671	-2.2469996	53.4792296	
7528768793	-2.2758588	53.4678541	
7532000965	-2.2473199	53.4832055	
7532000966	-2.2463052	53.4833798	
7532000967	-2.2475395	53.4814575	
7560805784	-2.2444500	53.4798442	
7560821185	-2.2444702	53.4819058	
7560821186	-2.2449621	53.4806728	
7560821187	-2.2450031	53.4805175	
7579730049	-2.2481049	53.4770797	
7603807688	-2.2869559	53.4662470	
7603807691	-2.2867492	53.4661731	
7603835698	-2.3002319	53.4718011	
7603835699	-2.2999158	53.4716857	
7603850113	-2.3003148	53.4709711	
7603850114	-2.3000496	53.4708915	
7603851721	-2.2997354	53.4716234	
7603852695	-2.3000465	53.4707785	
7603880370	-2.2836757	53.4654717	
7603880372	-2.2843462	53.4656603	
7643906948	-2.2451383	53.4802221	
7643906949	-2.2436869	53.4830045	
7643906950	-2.2446676	53.4817102	
7643906951	-2.2449841	53.4807963	
7643906952	-2.2427945	53.4788143	
7643906953	-2.2437386	53.4830158	
7644231498	-2.2383006	53.4776591	
7714968212	-2.2469827	53.4810945	
7714975061	-2.2457715	53.4809478	The Ironworks
7714978461	-2.2448495	53.4819976	Corbieres
7734919310	-2.2417641	53.4783135	Arora Hotel (Stop SG)
7734919311	-2.2383675	53.4777528	Chorlton Street
7734919313	-2.2396389	53.4782956	Chorlton Street
7734919314	-2.2438827	53.4783330	Chinatown
7734919315	-2.2368114	53.4780661	Chorlton Street (Stop EZ)
7734919316	-2.2462133	53.4803598	St James's Square (Stop CP)
7734919419	-2.2368624	53.4780315	
7783428550	-2.2382631	53.4780804	Consulate General of the Republic of Poland
7837513310	-2.2626069	53.4769990	
7837946167	-2.2713779	53.4706053	
7837946170	-2.2715527	53.4705002	
7837946171	-2.2711900	53.4707330	
7844299962	-2.2433164	53.4835384	
7844299963	-2.2412690	53.4861798	
7844299964	-2.2416645	53.4856044	
7844299965	-2.2420346	53.4850992	
7844299966	-2.2420936	53.4850265	
7844299967	-2.2429225	53.4840407	
7844299968	-2.2429760	53.4839666	
7844299969	-2.2424218	53.4847665	
7844299971	-2.2423685	53.4848697	
8004629760	-2.2420013	53.4817307	
8004629761	-2.2413419	53.4816491	
8004629762	-2.2414694	53.4823117	
8004629763	-2.2414489	53.4815794	
8004629764	-2.2413872	53.4816604	
8004629765	-2.2412562	53.4822535	
8004629766	-2.2414082	53.4815687	
8004629767	-2.2412382	53.4822760	
8004629768	-2.2414830	53.4815361	
8004629769	-2.2419832	53.4817260	
8004629770	-2.2419258	53.4818027	
8032826212	-2.2448709	53.4832237	
8065713155	-2.2468725	53.4775243	
8066069216	-2.2444954	53.4776917	
8066222208	-2.2434241	53.4793767	
8066222209	-2.2432785	53.4794573	
8066222210	-2.2432668	53.4792761	
8066222211	-2.2431438	53.4794720	
8066222212	-2.2432216	53.4794475	
8066222213	-2.2433693	53.4794141	
8066222214	-2.2433790	53.4794191	
8066222215	-2.2434529	53.4793743	
8066222216	-2.2434869	53.4793930	
8066222217	-2.2434445	53.4794177	
8066222218	-2.2434723	53.4794359	
8066222219	-2.2434936	53.4794246	
8066222220	-2.2435152	53.4794372	
8066222221	-2.2435582	53.4794177	
8066222222	-2.2437373	53.4795320	
8066222223	-2.2437188	53.4795411	
8066222224	-2.2437235	53.4795455	
8066222225	-2.2435226	53.4796563	
8066222226	-2.2436212	53.4797380	
8066222227	-2.2434710	53.4798015	
8066222228	-2.2434363	53.4797678	
8066222229	-2.2432609	53.4794712	
8066222230	-2.2438873	53.4801658	
8066222231	-2.2439168	53.4801650	
8066222232	-2.2440610	53.4800772	
8066222233	-2.2439142	53.4799850	
8066222234	-2.2438585	53.4800161	
8066222235	-2.2438438	53.4800038	
8066222236	-2.2437412	53.4800485	
8066222237	-2.2438189	53.4801155	
8066222238	-2.2438243	53.4799052	
8066222239	-2.2436540	53.4799806	
8066222240	-2.2434951	53.4798509	
8066222241	-2.2436728	53.4797691	
8066222242	-2.2434454	53.4798146	
8066222243	-2.2431925	53.4794567	
8066222244	-2.2431564	53.4794285	
8066222245	-2.2431172	53.4794442	
8066222246	-2.2430939	53.4794225	
8066222247	-2.2431304	53.4794055	
8066222248	-2.2430873	53.4793719	
8066222249	-2.2430637	53.4795102	
8066222250	-2.2430846	53.4794971	
8074581634	-2.2487892	53.4786000	
8074581635	-2.2489210	53.4786775	
8074581636	-2.2488869	53.4786736	
8074581637	-2.2488785	53.4786995	
8074581638	-2.2487700	53.4786871	
8074581639	-2.2483364	53.4788665	
8074581640	-2.2483047	53.4789555	
8074581641	-2.2485374	53.4789849	
8074581642	-2.2485326	53.4789977	
8074581643	-2.2486880	53.4790107	
8075236194	-2.2480747	53.4829804	
8075236195	-2.2477800	53.4828879	
8075236196	-2.2477708	53.4828776	
8075236197	-2.2477363	53.4828927	
8075236198	-2.2477271	53.4828915	
8075236199	-2.2479710	53.4830301	
8077973345	-2.2433831	53.4787133	
8077973346	-2.2434287	53.4787276	
8077973347	-2.2432413	53.4786382	
8077973348	-2.2430935	53.4785601	
8077973349	-2.2440099	53.4780885	
8121695322	-2.2855730	53.4662758	
8121695323	-2.2855753	53.4662828	
8121695324	-2.2855472	53.4665407	
8121695325	-2.2855177	53.4664537	
8121695326	-2.2879672	53.4673917	
8121695333	-2.2885244	53.4679370	
8121695334	-2.2885945	53.4679487	
8121695335	-2.2889972	53.4685648	
8121695336	-2.2889878	53.4685932	
8121695337	-2.2889955	53.4685794	
8121695338	-2.2894961	53.4691476	
8121695340	-2.2896107	53.4691644	
8121695341	-2.2899980	53.4697669	
8121695342	-2.2899963	53.4697503	
8121695355	-2.2843158	53.4656489	
8224327375	-2.3039304	53.4732942	
8281847315	-2.2774355	53.4667465	
8282198994	-2.2762780	53.4675602	
8282198995	-2.2764264	53.4674498	
8282198996	-2.2770084	53.4670349	
8314364538	-2.2409546	53.4823774	
8314364539	-2.2409322	53.4823731	
8367784100	-2.2387720	53.4830207	Manchester Dental Practice
8413068502	-2.2858034	53.4667669	
8464889084	-2.2961057	53.4694522	
8464889085	-2.2960532	53.4694375	
8464889086	-2.2960155	53.4694116	
8464889087	-2.2958074	53.4693507	
8464889088	-2.2957524	53.4693175	
8464889092	-2.2961813	53.4694725	
8464889093	-2.2957076	53.4693001	
8600480245	-2.2434760	53.4830999	NatWest
8605918007	-2.2329340	53.4779686	Manchestermoneyman - Mortgage Brokers
1000000003650028	-2.2313173	53.4821816	Port Street
1000000003650035	-2.2343706	53.4807037	Piccadilly
1000000003650041	-2.2340004	53.4817545	Little Lever Street
1000000003650048	-2.2353106	53.4814775	Lever Street
1000000003650076	-2.2351438	53.4822428	Spear Street
1000000003650081	-2.2338058	53.4838919	Oldham Street
1000000003650116	-2.2321057	53.4799136	Dale Street
1000000003662036	-2.2339847	53.4803044	Piccadilly
1000000003662045	-2.2337896	53.4812529	Cavell Street
1000000003662056	-2.2376548	53.4804764	Parker Street
1000000003663326	-2.2411788	53.4809013	York Street
1000000003663332	-2.2384435	53.4812203	
1000000003663335	-2.2415771	53.4801539	Fountain Street
1000000003663337	-2.2427519	53.4777472	Back George Street
1000000003663339	-2.2409794	53.4779903	St James Street
1000000003663340	-2.2403426	53.4780095	Faulkner Street
1000000003663341	-2.2389967	53.4793636	Chain Street
1000000003663342	-2.2389967	53.4793636	Pine Street
1000000003697914	-2.2440769	53.4775119	Peter Street
1000000003697918	-2.2374900	53.4783891	Chorlton Street
1000000003697921	-2.2393993	53.4774460	Abingdon Street
1000000003697933	-2.2362460	53.4789792	Major Street
1000000004541973	-2.2342545	53.4840994	Tib Street
1000000004721469	-2.2453622	53.4783317	Mount Street
1000000004721471	-2.2402922	53.4777570	Reyner Street
1000000004721477	-2.2478512	53.4798779	Brazennose Street
1000000004721479	-2.2463906	53.4772826	Museum Street
1000000004721486	-2.2472490	53.4800909	Ridgefield
1000000004721489	-2.2424010	53.4795827	Booth Street
1000000004816137	-2.2419760	53.4803543	Concert Lane
1000000004816152	-2.2460854	53.4812310	King Street East
1000000004816177	-2.2445495	53.4804978	Tib Lane
1000000004816180	-2.2445011	53.4802371	Bow Lane
1000000004816237	-2.2470190	53.4791564	Lloyd Street
1000000004816253	-2.2453288	53.4784448	Central Street
1000000004845308	-2.2425823	53.4792735	Cooper Street
1000000004857542	-2.2447214	53.4817151	St Ann Street
1000000004857543	-2.2469140	53.4815312	Police Street
1000000004857553	-2.2464820	53.4809695	South King Street
1000000004857564	-2.2482815	53.4820097	Southgate
1000000004960939	-2.2411466	53.4835552	Arndale Centre
1000000004960941	-2.2384165	53.4822666	Debenhams
1000000004960946	-2.2376900	53.4803495	Piccadilly Gardens
1000000004960947	-2.2322989	53.4785592	Station Approach
1000000008777654	-2.2442007	53.4822381	Newmarket
1000000008878359	-2.2398214	53.4787982	St James Street
1000000008878437	-2.2440111	53.4809524	Essex Street
1000000008878459	-2.2437921	53.4816793	Chapel Walks
1000000008878461	-2.2436182	53.4816196	Chapel Walks
1000000008878462	-2.2427786	53.4814554	Marsden Street
1000000013849813	-2.2414749	53.4797058	West Mosley Street
1000000022948350	-2.2474077	53.4834404	Parsonage
1000000022948406	-2.2478411	53.4826667	College Land
1000000022961316	-2.2389248	53.4819132	
1000000022961321	-2.2394336	53.4806192	Metrolink
1000000022961324	-2.2320787	53.4776947	London Road
1000000022961327	-2.2381429	53.4809014	
1000000022961330	-2.2339916	53.4783381	Aytoun Street
1000000022961342	-2.2384696	53.4811389	
1000000022961347	-2.2380125	53.4811289	
1000000025491701	-2.2372285	53.4834432	Red Lion Street
1000000025491865	-2.2377788	53.4833941	Union Street
1000000025491956	-2.2384958	53.4825115	Bridgewater Place
1000000025492156	-2.2328871	53.4808493	Lizard Street
1000000025492159	-2.2324288	53.4822193	Bradleys Count
1000000025884868	-2.2342900	53.4800614	
1000000025884971	-2.2343817	53.4783375	Auburn Street
1000000025885044	-2.2321359	53.4780701	
1000000027255314	-2.2438932	53.4818591	Back Pool Fold
1000000027255359	-2.2426276	53.4817137	Sussex Street
1000000027930204	-2.2481271	53.4772560	Great Northern Tower
1000000027942017	-2.2318384	53.4784187	Gateway house
1000000027993062	-2.2350036	53.4831615	Hilton Street
1000000028016368	-2.2318088	53.4779776	
1000000028039097	-2.2441989	53.4785126	
1000000028039124	-2.2362034	53.4805140	
1000000028039152	-2.2365277	53.4808608	
1000000028107468	-2.2432948	53.4784291	Library Walk
1000000028285079	-2.2402664	53.4812884	Fountain Street
1000000028285082	-2.2393753	53.4826579	High Street
1000000028285549	-2.2320258	53.4823386	Faraday Street
1000000029450084	-2.2441327	53.4792577	
1000000029450224	-2.2485188	53.4780178	
1000000029450235	-2.2489195	53.4778390	
1000000029450342	-2.2471942	53.4776747	Free Trade Hall
1000000029450354	-2.2449947	53.4772101	Midland Hotel
1000000029459665	-2.2473237	53.4831827	Parsonage Lane
1000000029460210	-2.2479218	53.4818267	House of Fraser
1000000029460434	-2.2497684	53.4806352	Wood Street
1000000029460499	-2.2491645	53.4804080	John Rylands Library
1000000029994204	-2.2465371	53.4776055	Theatre Royal
1000000030088882	-2.2454335	53.4813874	St Ann's Alley
1000000030089014	-2.2452228	53.4800134	Tasle Alley
1000000030089158	-2.2470735	53.4786107	
1000000030089216	-2.2459984	53.4774230	
1000000030095170	-2.2484130	53.4778866	
1000000030095190	-2.2482544	53.4778253	
1000000030095200	-2.2483097	53.4778466	
1000000030095292	-2.2486129	53.4781784	Jerusalem Place
1000000030095378	-2.2488701	53.4789222	
1000000030095405	-2.2487303	53.4792447	
1000000030095454	-2.2475957	53.4789366	Jackson's Row
1000000030095464	-2.2463849	53.4794064	
1000000030095475	-2.2471669	53.4797385	Lincoln Square
1000000030095486	-2.2469033	53.4794710	
1000000030095488	-2.2470068	53.4792083	
1000000030095502	-2.2472490	53.4800909	Mulberry Street
1000000030095511	-2.2462400	53.4800126	Mulberry Street
1000000030095518	-2.2462825	53.4798446	
1000000030095529	-2.2470708	53.4799526	
1000000030095759	-2.2492339	53.4801990	Spinningfield
